r_naive,r_correct,theta
0.880084,0.620841,5.31684
0.720028,0.793384,0.443663
0.564941,0.953823,5.67979
0.00294051,0.336242,6.24891
0.0934622,0.471345,5.47892
0.876298,0.894861,1.78314
0.371611,0.35165,2.12527
0.173086,0.627447,0.988962
0.921273,0.833616,0.965583
0.600533,0.658836,2.30151
0.0463009,0.66232,3.10169
0.738784,0.414573,0.023623
0.324486,0.939447,5.33503
0.956406,0.787312,2.25943
0.643324,0.93629,3.00797
0.261869,0.92537,4.03377
0.56805,0.873702,1.57709
0.174537,0.685269,2.4419
0.242769,0.588183,0.306937
0.558498,0.533205,1.61181
0.598021,0.590848,5.00134
0.691681,0.928372,1.30566
0.996951,0.890025,3.79679
0.414465,0.553087,0.650904
0.0799561,0.330231,0.686264
0.741186,0.720181,2.12957
0.363808,0.963504,5.6509
0.92438,0.994216,2.64325
0.616509,0.390354,4.7793
0.882477,0.763876,0.988156
0.375338,0.363051,3.81804
0.834103,0.959252,5.92274
0.141334,0.640695,0.351447
0.463078,0.600528,0.740188
0.479422,0.399787,4.49942
0.601828,0.855674,5.22294
0.162909,0.280908,1.45862
0.21386,0.947763,1.28236
0.429469,0.777608,3.04762
0.224048,0.872443,4.41101
0.282454,0.447861,0.602897
0.509778,0.564551,4.28186
0.677094,0.881039,0.563455
0.996422,0.712689,4.38384
0.385922,0.892995,5.92063
0.0111212,0.968309,1.71829
0.928643,0.643552,1.97952
0.490651,0.561145,0.0101549
0.893268,0.863864,0.673898
0.29761,0.700503,4.72365
0.57744,0.454623,1.59331
0.681709,0.837411,5.73586
0.342766,0.486751,4.05292
0.164448,0.965272,1.28958
0.821948,0.938776,2.58927
0.734264,0.162381,1.16834
0.435671,0.641748,5.04658
0.929901,0.293184,3.84173
0.996426,0.908229,5.17017
0.943654,0.555889,3.45002
0.32635,0.707253,0.205889
0.198786,0.548415,2.99234
0.214262,0.899803,3.21966
0.431756,0.981611,1.67537
0.167939,0.858175,0.749663
0.291794,0.17213,0.216974
0.956411,0.781873,3.21101
0.568476,0.603071,3.62007
0.926653,0.616007,6.18029
0.514136,0.824916,3.33214
0.947944,0.466815,4.3102
0.482125,0.972516,6.12039
0.362407,0.778023,1.35139
0.292018,0.490985,2.42444
0.0885786,0.308629,1.07914
0.65673,0.359176,4.61214
0.0821284,0.367713,1.40857
0.167055,0.902924,1.78131
0.974411,0.72101,4.22806
0.604186,0.469345,0.745921
0.396848,0.334937,1.5034
0.824831,0.831658,5.12554
0.256829,0.596629,0.103882
0.468377,0.978158,4.56222
0.633744,0.469257,1.38822
0.847654,0.54821,2.19943
0.0519186,0.387529,0.644659
0.151781,0.933959,0.0059691
0.223685,0.266203,3.63594
0.58335,0.468581,4.37858
0.282191,0.926711,1.04403
0.265056,0.568571,0.243812
0.946748,0.396357,3.17576
0.917472,0.807384,3.71842
0.932908,0.938994,1.11013
0.106993,0.766189,2.9897
0.68799,0.0852329,0.172422
0.806323,0.650974,1.70649
0.109018,0.518697,1.5495
0.679622,0.755887,5.11377
0.70436,0.983026,2.82092
0.332974,0.994965,5.4773
0.826437,0.950816,5.95271
0.452853,0.610844,4.66122
0.917159,0.0415105,4.86247
0.400464,0.657836,5.2598
0.835562,0.871048,1.03148
0.994622,0.504214,1.86724
0.758853,0.334495,1.63901
0.539421,0.16938,1.47083
0.639173,0.679949,4.74122
0.0776085,0.608116,1.85961
0.865337,0.834425,0.335983
0.611445,0.316155,1.49389
0.638773,0.385079,4.44929
0.563289,0.540738,1.17681
0.198239,0.387737,4.90077
0.722573,0.866727,0.292945
0.0894998,0.62661,0.94513
0.263943,0.716238,4.62031
0.115047,0.736359,0.288495
0.0912214,0.96716,5.40139
0.806414,0.957909,2.14752
0.288187,0.294462,3.75785
0.492707,0.899947,2.73299
0.0755802,0.533241,6.23324
0.171784,0.831134,2.07548
0.57301,0.619253,0.619148
0.32528,0.902716,2.73316
0.14601,0.561971,5.01078
0.369233,0.811771,1.85267
0.841022,0.546058,5.40403
0.159009,0.461314,3.84934
0.895621,0.638765,3.74473
0.31625,0.379502,1.91112
0.623392,0.499179,1.18874
0.182385,0.874555,4.33698
0.661413,0.780998,2.60763
0.331995,0.417862,4.74225
0.891915,0.425137,0.659387
0.536646,0.684863,5.70328
0.157849,0.947611,2.27065
0.867622,0.311773,5.23125
0.289112,0.618965,4.0592
0.252018,0.93151,0.515291
0.00672789,0.584149,5.47512
0.271315,0.877357,0.45532
0.542143,0.571766,1.40346
0.884257,0.88906,3.44129
0.441598,0.43281,2.61298
0.201697,0.932525,0.0104517
0.739885,0.509387,5.72245
0.939124,0.515234,1.16501
0.535337,0.219939,3.5913
0.129314,0.881101,0.781598
0.566059,0.955417,1.16292
0.339527,0.873757,0.466499
0.356799,0.88634,0.939315
0.195903,0.726719,3.0073
0.583091,0.631591,2.73718
0.89619,0.623595,0.0285217
0.978242,0.3416,2.97452
0.132205,0.518742,6.08157
0.0442999,0.628591,4.38737
0.711683,0.834189,2.61627
0.912296,0.723259,1.9632
0.894983,0.980808,3.20998
0.413361,0.453618,3.49551
0.0728833,0.815969,0.0974967
0.369914,0.756262,2.20606
0.261574,0.352534,5.20792
0.722751,0.826868,5.77016
0.918043,0.366996,3.46679
0.317179,0.909503,0.685241
0.89211,0.605835,0.816063
0.64836,0.828981,5.25444
0.390032,0.400842,2.55732
0.675982,0.902406,1.05283
0.560338,0.913528,3.05489
0.419006,0.518664,5.44495
0.553219,0.356059,3.63594
0.775575,0.714579,5.54357
0.610931,0.921058,6.04998
0.705436,0.77803,5.81758
0.271146,0.964218,5.21407
0.716865,0.861788,0.655575
0.119207,0.798755,3.16021
0.844626,0.551856,4.39351
0.924748,0.317271,3.54735
0.00840297,0.882189,4.69436
0.710891,0.921974,5.6045
0.063456,0.957027,3.31252
0.291151,0.891455,0.428224
0.220092,0.94271,2.14897
0.96636,0.953836,0.585837
0.209019,0.398175,2.54459
0.351186,0.156267,6.07731
0.169026,0.440343,3.95095
0.671236,0.914892,0.139015
0.378518,0.74823,3.75499
0.621075,0.472128,2.7574
0.0518517,0.851526,5.54991
0.925877,0.972192,5.08812
0.426674,0.577193,2.24845
0.636305,0.740274,6.10067
0.247342,0.868243,3.54481
0.387237,0.596232,5.34637
0.544716,0.78929,0.304829
0.902809,0.703284,3.71878
0.23941,0.969153,2.94421
0.633663,0.628678,0.805997
0.664768,0.893031,0.893757
0.390528,0.487105,5.47062
0.139663,0.826393,0.910841
0.995298,0.41795,2.77158
0.421516,0.960481,5.78788
0.717083,0.559633,3.96815
0.487078,0.529609,3.60944
0.8475,0.206469,5.44835
0.768187,0.739599,6.17111
0.749678,0.93712,5.64384
0.393196,0.534158,5.56837
0.440885,0.604027,6.11015
0.588209,0.725953,4.20996
0.150138,0.576568,1.60469
0.403579,0.376401,0.784782
0.206822,0.745134,3.68643
0.219445,0.316866,2.07529
0.0700298,0.594922,6.18366
0.707647,0.954451,5.82426
0.0258018,0.832052,5.39702
0.329751,0.0867797,4.25709
0.508809,0.463521,6.09515
0.222719,0.824832,4.39275
0.406711,0.182005,0.401846
0.446589,0.57682,1.17096
0.288795,0.462769,1.9548
0.521015,0.572696,0.700512
0.159351,0.270146,4.98839
0.358874,0.42253,1.54271
0.279736,0.0916177,3.23722
0.785989,0.150994,2.97556
0.922455,0.763606,2.07688
0.908828,0.765036,3.82743
0.541553,0.728008,3.66588
0.374179,0.698255,0.110019
0.258575,0.53259,1.46523
0.449946,0.921178,3.50363
0.0450893,0.897572,1.7302
0.347687,0.583718,1.64857
0.659844,0.25929,3.22231
0.597234,0.489193,3.7854
0.815839,0.912725,4.40033
0.674248,0.273329,1.3401
0.509104,0.725789,2.48668
0.935772,0.87927,5.87521
0.264193,0.657423,5.69558
0.848715,0.939918,2.39467
0.560532,0.968149,4.85374
0.0821787,0.247335,0.463136
0.746397,0.544708,2.753
0.913875,0.835636,2.24676
0.0182161,0.885015,3.10725
0.555916,0.512337,3.49259
0.16247,0.794868,1.27967
0.83184,0.632682,4.4036
0.390395,0.850804,4.87807
0.501444,0.0902244,1.38381
0.850364,0.27672,0.740645
0.0282448,0.449984,4.2823
0.78085,0.569629,3.92441
0.574788,0.559039,2.37742
0.574586,0.937099,3.0191
0.617849,0.411697,5.65601
0.613967,0.849799,5.63822
0.329205,0.841539,3.62838
0.260146,0.424979,5.9771
0.740647,0.532608,2.53543
0.206789,0.781155,1.13011
0.336661,0.705387,1.79514
0.103824,0.871987,4.42936
0.794567,0.638457,5.75886
0.529355,0.549133,1.25223
0.547501,0.420948,0.189317
0.626642,0.39256,5.0882
0.392292,0.547112,3.35129
0.000784839,0.209962,1.41871
0.0615746,0.692619,5.45149
0.0436059,0.611217,1.30719
0.966255,0.502835,6.24581
0.371674,0.769712,5.61211
0.836272,0.574446,3.70826
0.0836222,0.202436,5.97565
0.350547,0.961415,5.85824
0.47168,0.477844,3.61117
0.183248,0.488924,0.985389
0.122611,0.75288,2.34797
0.992512,0.716867,0.0468132
0.758607,0.476194,3.125
0.530283,0.801741,3.91827
0.757115,0.437825,2.88404
0.678218,0.722032,3.4162
0.0376377,0.378063,4.54042
0.671843,0.609765,2.85162
0.0609353,0.209704,0.541813
0.531816,0.346379,0.375107
0.710756,0.931947,3.95404
0.82159,0.869891,4.11659
0.287784,0.524814,3.43335
0.0997644,0.682411,2.64207
0.431566,0.718274,2.37801
0.283564,0.575721,4.60051
0.898999,0.349305,0.73266
0.580467,0.577545,3.98215
0.870487,0.302507,1.57349
0.498307,0.704235,4.13984
0.274345,0.240687,1.89881
0.608644,0.565775,5.05423
0.0834954,0.678681,2.43794
0.699304,0.717385,4.40699
0.506499,0.646965,1.95778
0.252614,0.985955,2.74408
0.240848,0.884888,0.5017
0.417648,0.798661,3.9852
0.211571,0.957691,2.63079
0.572029,0.907455,3.9161
0.16343,0.763838,2.7709
0.231952,0.946205,3.52387
0.497996,0.778408,5.53548
0.502105,0.512754,4.22118
0.849016,0.811651,0.613511
0.0690702,0.981852,1.21752
0.506424,0.720874,0.514965
0.598766,0.960152,2.88691
0.579384,0.747473,0.295337
0.488439,0.83778,4.96385
0.363187,0.554634,3.20603
0.012674,0.508063,0.187554
0.917284,0.854833,1.0733
0.658637,0.539505,0.144828
0.707272,0.399924,0.930886
0.828272,0.697754,6.19685
0.309003,0.864962,4.31866
0.397124,0.682596,2.00415
0.54659,0.76695,4.15728
0.0287825,0.877666,5.53375
0.228966,0.997396,6.03926
0.83393,0.88969,5.19259
0.889679,0.546574,3.66534
0.348505,0.424623,2.79058
0.343866,0.783168,4.45525
0.174693,0.631869,1.092
0.501811,0.679097,3.27581
0.649886,0.127193,4.36091
0.99978,0.904004,4.46936
0.546797,0.947266,3.55766
0.938636,0.818702,0.735236
0.380941,0.6611,0.377933
0.930047,0.868562,1.22049
0.302035,0.491704,2.25438
0.0668799,0.699244,1.32401
0.723444,0.540622,2.05412
0.682581,0.617082,5.35157
0.188418,0.858839,4.86703
0.13956,0.695853,4.71687
0.866749,0.996712,4.99514
0.72409,0.760058,2.57297
0.89813,0.316682,2.56145
0.299309,0.407295,3.24972
0.23529,0.31438,3.61017
0.260527,0.87792,2.09855
0.105876,0.769329,4.05295
0.0172338,0.280088,0.12885
0.623285,0.901574,4.01352
0.655428,0.861103,4.09414
0.218285,0.950024,5.5115
0.983394,0.544546,0.923413
0.963218,0.215351,5.75921
0.62431,0.873384,2.84254
0.529062,0.232498,2.383
0.0731602,0.632683,5.77567
0.810824,0.588091,4.13301
0.632357,0.782309,5.61552
0.325549,0.602024,4.74436
0.0748072,0.832794,1.71422
0.292434,0.325945,4.16763
0.0792378,0.383839,1.63801
0.825889,0.740394,3.02617
0.434941,0.487556,2.99096
0.0805912,0.523881,2.59289
0.245447,0.960151,2.88341
0.82408,0.796981,0.22966
0.615332,0.990534,2.8762
0.669605,0.952833,5.7434
0.929042,0.934544,6.1238
0.721484,0.696534,3.153
0.595771,0.871192,0.187233
0.971417,0.769176,4.05221
0.846331,0.826232,3.86179
0.940503,0.545155,1.64701
0.416292,0.909204,0.607662
0.10634,0.0319759,5.1773
0.509624,0.828165,4.8081
0.327558,0.818801,6.21502
0.0938648,0.58874,2.32064
0.103056,0.533927,0.930988
0.984698,0.754854,2.74159
0.798925,0.59465,2.20496
0.65683,0.639867,1.34839
0.349959,0.884432,3.04202
0.0904716,0.841544,1.12717
0.340802,0.26538,1.11975
0.513943,0.918173,2.05118
0.011742,0.707494,5.4633
0.390708,0.505641,1.3099
0.943603,0.69941,1.59274
0.313987,0.387303,2.26537
0.664029,0.958671,0.877507
0.31063,0.893718,2.1526
0.914338,0.751287,3.56383
0.801999,0.706331,3.19436
0.914697,0.438561,0.0650537
0.480658,0.815689,4.51796
0.232079,0.769681,0.737641
0.322883,0.64327,0.720071
0.0504512,0.854899,5.99473
0.099728,0.830487,2.8743
0.342569,0.98161,1.27275
0.900949,0.50401,2.19976
0.15924,0.993093,5.85152
0.735396,0.7161,1.81258
0.669693,0.281147,3.38635
0.748663,0.908236,1.33256
0.844593,0.852324,2.39398
0.219972,0.362284,0.598778
0.0848487,0.959405,0.818749
0.792575,0.696281,0.269593
0.282231,0.873782,1.26602
0.396809,0.866875,1.17867
0.699982,0.793706,1.26115
0.431341,0.320628,1.46692
0.404743,0.626391,5.16677
0.321318,0.933563,2.78517
0.730634,0.501798,4.60467
0.36977,0.304707,6.17886
0.290119,0.976906,0.794357
0.390036,0.669676,2.48599
0.043852,0.586156,2.10953
0.303148,0.66138,5.80112
0.0744174,0.753442,5.17128
0.552286,0.787916,0.92458
0.496135,0.311155,2.11821
0.987592,0.542214,3.70313
0.637499,0.941618,0.864366
0.974175,0.922613,0.393003
0.628933,0.765637,5.39743
0.534545,0.19992,3.05735
0.1276,0.755053,5.45571
0.665723,0.752757,4.95395
0.178017,0.879269,4.20503
0.497461,0.987988,4.0908
0.532489,0.80836,4.45146
0.167544,0.975839,2.8119
0.990474,0.946922,2.17348
0.0381763,0.391994,2.50939
0.281878,0.991493,2.17887
0.401221,0.548412,5.96764
0.66024,0.858984,1.41251
0.548699,0.539303,5.42568
0.788763,0.757585,1.27514
0.682653,0.994161,1.54654
0.551731,0.717307,5.41549
0.575391,0.80516,5.88806
0.843403,0.945423,2.7978
0.725964,0.876948,5.60018
0.821079,0.81516,1.38291
0.550165,0.449191,5.5417
0.833356,0.419214,3.3438
0.669248,0.835029,1.80844
0.826561,0.829107,5.95608
0.821496,0.921879,5.89574
0.45105,0.129314,4.47642
0.725933,0.130353,5.01094
0.0396307,0.470143,3.10954
0.418253,0.695078,4.54815
0.602968,0.695117,0.00479835
0.247699,0.801556,4.36671
0.951427,0.855039,1.58153
0.906677,0.677039,2.03774
0.485183,0.446147,1.89678
0.436019,0.385782,3.64791
0.0902109,0.815611,3.59725
0.000860073,0.249013,2.44236
0.56344,0.620997,3.29083
0.907374,0.992891,5.45864
0.380678,0.6231,3.83372
0.0955476,0.19894,5.4049
0.0823958,0.357308,4.17255
0.71308,0.669323,1.27159
0.643442,0.958056,1.96708
0.281892,0.937964,0.761574
0.713057,0.535308,4.58525
0.207389,0.0919528,6.20053
0.315952,0.708472,5.44274
0.696689,0.584201,3.85208
0.693284,0.905786,3.04721
0.854199,0.665354,3.34308
0.210353,0.818468,5.06432
0.537932,0.777584,3.2085
0.596198,0.451484,3.57915
0.271778,0.287877,5.85186
0.305838,0.833181,0.859439
0.373148,0.728829,0.785789
0.109949,0.908149,2.86013
0.569898,0.335064,2.36851
0.493708,0.600858,1.55095
0.717241,0.782552,3.93674
0.864352,0.777289,2.50282
0.437079,0.930516,2.76755
0.765815,0.454611,0.155976
0.748885,0.685065,4.3591
0.823308,0.205156,1.74181
0.35875,0.656956,0.895287
0.92931,0.935871,4.93968
0.703563,0.798545,3.25904
0.217746,0.746625,3.01031
0.0899503,0.79503,2.50941
0.149142,0.969399,1.95089
0.00935224,0.863136,1.98856
0.499737,0.399489,2.96072
0.452734,0.985982,3.25803
0.749278,0.843508,0.885208
0.0323643,0.73291,2.09267
0.0068695,0.598411,2.01203
0.609526,0.755513,5.54708
0.945824,0.90037,0.982836
0.413804,0.859535,2.23639
0.860701,0.625373,0.586652
0.600473,0.702332,5.68605
0.875595,0.636956,5.55067
0.10484,0.194922,2.02474
0.0660618,0.845378,4.93243
0.432918,0.752936,1.92481
0.215263,0.733894,1.95542
0.775306,0.801576,0.371363
0.559753,0.609309,0.633674
0.166834,0.760278,4.08476
0.0178671,0.998672,1.73448
0.483755,0.657536,6.02902
0.51713,0.563843,0.0380061
0.665672,0.687056,4.75745
0.652162,0.93093,0.485871
0.30908,0.650205,4.63051
0.786698,0.52999,1.0224
0.938479,0.976642,3.23845
0.71934,0.502521,3.51471
0.181718,0.367134,3.78988
0.177445,0.446484,4.09982
0.193533,0.154538,0.495309
0.566441,0.933384,2.41724
0.315167,0.703925,5.67845
0.540454,0.604867,0.383426
0.963416,0.694924,0.174997
0.67201,0.659247,1.39374
0.906891,0.71939,1.19043
0.358627,0.595883,4.78272
0.0221702,0.508956,2.9986
0.174221,0.974049,2.70097
0.736544,0.389276,1.90918
0.815028,0.903221,2.50056
0.452196,0.345148,1.09184
0.72939,0.726933,1.17095
0.967558,0.863782,4.48719
0.697813,0.31107,5.09637
0.281837,0.798087,4.18065
0.875193,0.387401,3.60375
0.649016,0.89021,3.7597
0.359462,0.962882,5.78881
0.981101,0.638846,2.1478
0.275718,0.852848,5.22032
0.485168,0.715211,2.27459
0.969482,0.167131,1.89479
0.196013,0.931673,6.06688
0.12888,0.877623,2.8061
0.836089,0.953413,0.607459
0.990846,0.246112,0.383199
0.618982,0.301742,1.65086
0.318163,0.595599,4.78698
0.202119,0.871365,5.46652
0.319419,0.950581,4.2987
0.545575,0.639573,3.83365
0.404055,0.91591,1.60911
0.270856,0.767855,0.716409
0.0624403,0.916465,3.18771
0.975722,0.349056,0.0614351
0.591619,0.994563,3.87435
0.637874,0.518727,4.20658
0.813012,0.801855,5.75682
0.487029,0.658474,2.95837
0.554764,0.833054,3.01048
0.961589,0.731214,1.20048
0.79277,0.835696,1.87782
0.644792,0.98974,0.401625
0.814805,0.692352,1.8042
0.303225,0.792259,5.68472
0.649708,0.616243,0.901113
0.443597,0.984248,3.77015
0.909089,0.384259,0.875883
0.141221,0.393878,3.64256
0.306772,0.697649,1.34668
0.676013,0.59594,1.66073
0.324189,0.989229,2.47871
0.434257,0.502666,0.461041
0.764686,0.947496,4.72451
0.833738,0.566729,5.34739
0.926553,0.807098,2.47907
0.900079,0.851466,3.34551
0.285884,0.16259,3.84467
0.368798,0.591391,2.18336
0.72069,0.572979,2.70163
0.0816054,0.472113,1.52806
0.697547,0.431501,0.583522
0.304715,0.992971,3.74789
0.721165,0.0905027,2.1327
0.907477,0.283943,2.79724
0.542462,0.397963,3.59174
0.806532,0.953616,2.05429
0.195242,0.94012,2.91581
0.120172,0.888896,1.14811
0.748173,0.0674935,5.5729
0.556696,0.338984,0.582132
0.582116,0.923054,5.0516
0.351426,0.788604,2.51533
0.523362,0.891647,2.58825
0.504097,0.635353,3.40207
0.409975,0.537544,2.58391
0.464892,0.920658,4.75421
0.648761,0.572233,5.193
0.900878,0.730927,5.7727
0.527265,0.702091,4.94877
0.927111,0.977247,5.29196
0.0406127,0.93698,1.22894
0.661635,0.297741,5.77161
0.305934,0.336614,1.34381
0.342005,0.488552,4.30774
0.727272,0.593371,1.64555
0.720533,0.755141,1.80508
0.366097,0.743882,5.37633
0.37778,0.232475,4.32392
0.483785,0.355902,3.66064
0.150521,0.673345,0.676016
0.509875,0.87857,5.44446
0.967405,0.861384,2.3982
0.807532,0.910202,5.11453
0.752979,0.908498,2.98181
0.923541,0.590252,1.63311
0.148969,0.451372,5.79599
0.579884,0.980359,2.94642
0.47742,0.721821,6.11083
0.470732,0.480751,0.513622
0.347741,0.272401,0.591263
0.522836,0.531512,4.89642
0.123714,0.799599,4.69838
0.936667,0.899158,1.36907
0.177563,0.929595,0.802478
0.407159,0.613568,2.66914
0.572815,0.681557,1.2053
0.0766556,0.916418,5.13119
0.32753,0.730195,5.18415
0.172117,0.750539,5.06815
0.573795,0.689593,3.38782
0.00103599,0.200818,3.53161
0.704217,0.956975,2.71089
0.151616,0.628325,5.07418
0.101274,0.779415,2.99101
0.239491,0.450692,2.77295
0.421014,0.582464,2.544
0.11177,0.38477,1.77844
0.944665,0.875321,5.08911
0.419484,0.168228,5.14856
0.274208,0.875961,0.657792
0.312015,0.884181,2.87403
0.733395,0.819845,2.91318
0.67012,0.754955,3.81823
0.0324889,0.704274,2.50246
0.993317,0.338541,2.27266
0.696628,0.877635,0.450336
0.702227,0.752501,0.906065
0.993987,0.502833,2.09773
0.432982,0.802805,4.65076
0.0810835,0.540761,0.95144
0.331011,0.959047,2.43931
0.416591,0.463498,2.38781
0.100511,0.806315,6.02752
0.525542,0.626048,4.06448
0.418122,0.697919,5.95779
0.681553,0.55023,4.92518
0.234507,0.546861,4.26553
0.662612,0.972076,1.48482
0.135834,0.562212,0.472337
0.431093,0.663384,3.33641
0.914883,0.602198,5.97605
0.316846,0.453571,3.31311
0.393134,0.150519,0.153181
0.826738,0.070945,6.08523
0.307469,0.406798,5.56611
0.387759,0.82928,5.77889
0.661501,0.650197,1.36735
0.00826941,0.866733,2.37336
0.27449,0.822802,2.70701
0.165803,0.611877,1.00151
0.720658,0.660075,1.43728
0.567631,0.365407,2.39129
0.269202,0.801577,1.50139
0.864711,0.775644,2.00168
0.224595,0.211159,4.33145
0.302337,0.210837,4.61422
0.456137,0.796116,2.74754
0.968445,0.644072,0.986593
0.534104,0.685786,5.70429
0.979724,0.925699,0.0573906
0.231876,0.506241,0.745353
0.125631,0.992681,1.5736
0.647374,0.635284,5.37755
0.155309,0.834876,3.97805
0.296152,0.930797,5.42404
0.911907,0.927549,2.57042
0.319838,0.303619,3.10942
0.937518,0.885384,2.57466
0.357849,0.978848,5.30814
0.182354,0.796757,1.77763
0.802316,0.901118,0.105049
0.133054,0.377121,6.23044
0.775662,0.539612,3.26044
0.701766,0.405042,3.03592
0.372304,0.709736,4.18658
0.674201,0.813768,2.54707
0.924756,0.556338,5.36932
0.608141,0.195575,1.11818
0.40386,0.85818,1.21333
0.597247,0.773753,3.84373
0.714953,0.921303,3.05463
0.0519884,0.991609,4.49477
0.213732,0.359643,0.561554
0.598997,0.18491,3.48505
0.0789875,0.940445,2.68978
0.455952,0.664706,0.357328
0.156618,0.550792,5.37037
0.604382,0.981072,0.562801
0.0477111,0.870485,1.52354
0.636619,0.915557,0.265033
0.103058,0.412174,2.93926
0.984318,0.443524,2.07161
0.0718613,0.360582,0.556372
0.399489,0.956592,0.522793
0.227184,0.742005,4.43139
0.723918,0.889293,4.20787
0.714459,0.690833,3.54327
0.579101,0.513511,2.11485
0.793528,0.836688,1.57343
0.242963,0.253911,3.64564
0.300562,0.744504,4.21684
0.993805,0.94317,2.24176
0.548138,0.272578,5.03207
0.502529,0.505346,2.31881
0.180248,0.785397,5.02774
0.427894,0.921022,5.47518
0.279748,0.795656,5.38794
0.641255,0.880381,4.77738
0.358067,0.876595,1.2501
0.70153,0.439344,0.142442
0.200712,0.914447,3.80663
0.289527,0.852552,3.63838
0.00518942,0.910778,0.646218
0.0398094,0.45348,1.98
0.372677,0.949733,5.14808
0.463378,0.744855,2.97748
0.31937,0.981517,0.0976994
0.762154,0.138855,5.29739
0.687695,0.79639,2.40583
0.392066,0.727284,3.73349
0.793539,0.486532,1.63117
0.125052,0.949285,6.28306
0.9322,0.711847,0.139983
0.112505,0.980277,3.97685
0.998128,0.324641,0.27162
0.858772,0.943853,5.41182
0.239731,0.56624,1.94676
0.146734,0.961145,6.26636
0.484307,0.90912,4.0182
0.291738,0.807485,4.4407
0.0755207,0.924374,4.77508
0.850455,0.657361,6.20414
0.0149344,0.821453,5.67062
0.614331,0.949903,2.78115
0.448499,0.997216,3.41941
0.619659,0.927065,2.42741
0.914132,0.990154,2.8009
0.599309,0.298055,3.64372
0.349187,0.853689,3.6145
0.235216,0.967248,6.17361
0.748414,0.754071,0.217217
0.267967,0.586488,0.778867
0.952472,0.393101,4.33632
0.694651,0.970425,1.43379
0.233608,0.394512,1.08885
