n3,n4
0.66944,0.577961
0.632796,0.998053
0.624538,0.998658
0.860137,0.876861
0.693811,0.565666
0.960048,0.487947
0.616961,0.88629
0.688461,0.964061
0.864886,0.891623
0.709839,0.966421
0.896624,0.646543
0.979783,0.788917
0.993903,0.806081
0.992208,0.69313
0.986642,0.719469
0.94298,0.997884
0.892255,0.963562
0.868401,0.985605
0.91418,0.898171
0.998205,0.937656
0.945065,0.911021
0.703373,0.963401
0.882275,0.925106
0.983605,0.998581
0.819314,0.868474
0.627966,0.925395
0.807988,0.743482
0.935973,0.628104
0.884913,0.682832
0.810946,0.95142
0.782959,0.691154
0.680963,0.622004
0.898811,0.97484
0.87849,0.953792
0.881661,0.648714
0.791354,0.702226
0.866853,0.932921
0.995598,0.965301
0.96308,0.800181
0.978851,0.893443
0.670915,0.999754
0.969858,0.789335
0.991451,0.861093
0.958212,0.932722
0.506659,0.879921
0.947825,0.645979
0.905373,0.809989
0.85289,0.967661
0.913427,0.425972
0.632302,0.780962
0.813635,0.485555
0.735844,0.810061
0.869624,0.735164
0.883348,0.77941
0.85171,0.855527
0.615341,0.960892
0.99144,0.974869
0.766674,0.588219
0.613108,0.999385
0.974571,0.919853
0.894504,0.97239
0.827649,0.940528
0.677491,0.972425
0.820934,0.998435
0.823966,0.959
0.839943,0.927407
0.909411,0.724862
0.829439,0.811773
0.905231,0.839423
0.776011,0.910721
0.978957,0.765542
0.944128,0.713139
0.795137,0.948136
0.538505,0.71399
0.654076,0.998791
0.821368,0.201607
0.965168,0.637079
0.771525,0.52792
0.877988,0.922335
0.887717,0.784577
0.480588,0.702781
0.986362,0.951845
0.965015,0.756928
0.790007,0.939204
0.555186,0.872934
0.939444,0.532424
0.753794,0.875227
0.931342,0.92124
0.968882,0.971319
0.98021,0.873771
0.984342,0.484923
0.948413,0.831285
0.998193,0.472354
0.692823,0.95437
0.960673,0.831664
0.949345,0.788099
0.806963,0.940858
0.986384,0.971077
0.855863,0.755068
0.992233,0.967446
0.607299,0.877969
0.925361,0.816579
0.766115,0.903956
0.704939,0.745034
0.652352,0.516831
0.510943,0.884177
0.926998,0.837029
0.544066,0.526304
0.706778,0.960437
0.577804,0.915513
0.759575,0.897637
0.726067,0.872288
0.92407,0.795234
0.883044,0.97339
0.707003,0.740047
0.973106,0.939448
0.761457,0.878688
0.882824,0.87453
0.984853,0.736011
0.794809,0.966127
0.958072,0.953041
0.671596,0.89012
0.50401,0.952573
0.927513,0.582955
0.975703,0.714608
0.342265,0.688973
0.874948,0.927615
0.505555,0.796229
0.816735,0.764597
0.664675,0.795495
0.414481,0.810867
0.816197,0.979411
0.505968,0.688643
0.909195,0.935361
0.167122,0.662457
0.769176,0.740668
0.939575,0.864038
0.956884,0.927196
0.340023,0.944726
0.41838,0.978922
0.722127,0.933525
0.987215,0.935191
0.776922,0.973022
0.835106,0.976072
0.990373,0.856429
0.850535,0.960459
0.985973,0.930821
0.43101,0.987384
0.72374,0.687622
0.919051,0.403595
0.851365,0.860724
0.716356,0.929284
0.672739,0.885244
0.998039,0.842806
0.993082,0.942997
0.929416,0.868654
0.759838,0.90708
0.385444,0.978628
0.936995,0.766208
0.748018,0.813089
0.705676,0.972445
0.626247,0.805102
0.940355,0.997161
0.984814,0.731383
0.96941,0.900723
0.886763,0.999596
0.782623,0.806667
0.80023,0.773623
0.638825,0.906623
0.778926,0.980088
0.499692,0.760441
0.833932,0.878434
0.926265,0.884804
0.949851,0.925449
0.838828,0.744074
0.573729,0.670166
0.867895,0.876555
0.89628,0.912305
0.902392,0.994909
0.973506,0.738527
0.879079,0.846619
0.754255,0.838364
0.970381,0.758132
0.962916,0.830629
0.714788,0.969995
0.828574,0.55688
0.941941,0.761741
0.926565,0.977229
0.219205,0.859917
0.831006,0.899894
0.807335,0.972584
0.688092,0.937734
0.496708,0.745771
0.956498,0.936993
0.809628,0.978776
0.970268,0.709645
0.849482,0.962734
0.796555,0.96181
0.800192,0.874248
0.550604,0.682811
0.814117,0.988099
0.979851,0.850484
0.74557,0.81923
0.862763,0.604099
0.944108,0.507302
0.756686,0.856043
0.949309,0.889443
0.977925,0.815967
0.976283,0.82498
0.932578,0.833473
0.970915,0.696673
0.965952,0.874979
0.880813,0.974499
0.974284,0.7218
0.669723,0.964924
0.913737,0.856509
0.54877,0.601681
0.534324,0.997482
0.728427,0.987228
0.861076,0.677101
0.782718,0.845681
0.750274,0.874694
0.78402,0.553092
0.913351,0.734334
0.920036,0.982044
0.9709,0.748685
0.907883,0.936681
0.453782,0.951038
0.543103,0.914108
0.981149,0.81173
0.813826,0.670274
0.438811,0.917042
0.858839,0.943929
0.772489,0.931863
0.745852,0.876517
0.696415,0.990796
0.426044,0.799022
0.952058,0.908405
0.971224,0.971931
0.622343,0.956504
0.893548,0.943874
0.978168,0.888788
0.883001,0.42217
0.84816,0.677619
0.91876,0.824523
0.929749,0.952068
0.874795,0.919084
0.979139,0.653478
0.973494,0.705663
0.78923,0.730628
0.682624,0.959757
0.779137,0.977447
0.394002,0.631092
0.951145,0.918835
0.599675,0.920917
0.890314,0.781246
0.633013,0.974347
0.946498,0.809249
0.863693,0.897271
0.911715,0.998208
0.852584,0.914569
0.988371,0.876299
0.991913,0.950141
0.965417,0.809554
0.835156,0.642797
0.973024,0.983361
0.857823,0.951166
0.965324,0.939517
0.677149,0.735864
0.911172,0.939695
0.563027,0.884885
0.977665,0.914967
0.956113,0.858002
0.650412,0.842473
0.637049,0.792337
0.520154,0.620901
0.901348,0.563659
0.730818,0.975778
0.906836,0.930358
0.959247,0.659321
0.557011,0.820708
0.881299,0.880072
0.730365,0.977837
0.832741,0.704026
0.527199,0.947763
0.913377,0.764969
0.86349,0.824352
0.74734,0.973037
0.991341,0.856444
0.738928,0.938727
0.831262,0.985512
0.713543,0.792165
0.817165,0.865733
0.901101,0.933986
0.900892,0.654734
0.51745,0.92668
0.877897,0.83115
0.917957,0.883223
0.943738,0.984436
0.915161,0.737926
0.9988,0.721819
0.945412,0.610897
0.677853,0.8872
0.863605,0.787473
0.467772,0.982776
0.648611,0.711153
0.910725,0.776306
0.952203,0.926687
0.838768,0.998945
0.946355,0.816923
0.789602,0.862333
0.791278,0.920279
0.90468,0.856021
0.969275,0.738751
0.896816,0.990716
0.857998,0.888915
0.726054,0.67841
0.766935,0.870636
0.823299,0.979222
0.598571,0.909801
0.798116,0.895026
0.415272,0.681329
0.959818,0.903969
0.944615,0.794678
0.672115,0.887505
0.861538,0.9765
0.87103,0.977685
0.873577,0.95107
0.867861,0.933091
0.899259,0.778111
0.905613,0.871034
0.654979,0.865987
0.912381,0.938853
0.727754,0.773821
0.924113,0.53532
0.905485,0.688386
0.959985,0.714466
0.937505,0.898936
0.65637,0.964206
0.880478,0.954208
0.60896,0.900687
0.420883,0.841664
0.503844,0.68467
0.46216,0.834456
0.323509,0.97333
0.843418,0.625822
0.994676,0.738944
0.958652,0.820721
0.855574,0.880382
0.702469,0.765732
0.489642,0.893476
0.611695,0.993757
0.700318,0.842641
0.973649,0.592831
0.761511,0.984827
0.965897,0.695217
0.927678,0.961393
0.34,0.954734
0.897823,0.891592
0.849081,0.921007
0.767012,0.847748
0.791507,0.813656
0.420773,0.848947
0.983725,0.903214
0.848481,0.974893
0.938574,0.607162
0.945784,0.937515
0.844291,0.809553
0.995612,0.964163
0.621643,0.752819
0.428737,0.991122
0.765967,0.952287
0.498234,0.961865
0.891141,0.827518
0.867562,0.993965
0.80027,0.802143
0.939092,0.907763
0.683561,0.922502
0.949614,0.861548
0.851288,0.609375
0.773093,0.839295
0.786854,0.919817
0.842815,0.767701
0.623224,0.680206
0.690123,0.895633
0.577099,0.980401
0.83794,0.385041
0.738751,0.995774
0.598891,0.666467
0.716295,0.743109
0.851078,0.868942
0.369762,0.996383
0.992121,0.726842
0.949829,0.907522
0.909989,0.780171
0.865741,0.949247
0.924628,0.962693
0.400912,0.67616
0.978572,0.948354
0.659058,0.618302
0.99337,0.987648
0.99522,0.941254
0.947448,0.846143
0.966266,0.690571
0.732065,0.983235
0.753462,0.904093
0.992162,0.86643
0.945034,0.562633
0.945989,0.657138
0.868471,0.890277
0.74919,0.749703
0.780444,0.956018
0.837246,0.89285
0.648971,0.942771
0.984527,0.992339
0.309311,0.864736
0.987593,0.95079
0.740548,0.960425
0.998403,0.419133
0.870063,0.890913
0.993346,0.742723
0.749469,0.770364
0.983172,0.739479
0.797378,0.9974
0.718721,0.690907
0.633223,0.78341
0.911155,0.821806
0.735606,0.78005
0.934962,0.649499
0.770704,0.650424
0.823361,0.736472
0.889207,0.93143
0.850705,0.697377
0.784873,0.836975
0.756322,0.934384
0.660084,0.985576
0.731815,0.952602
0.922462,0.998033
0.827093,0.93816
0.991026,0.978039
0.699375,0.869117
0.963605,0.89334
0.360161,0.902877
0.590431,0.84621
0.923334,0.772186
0.844316,0.957265
0.586569,0.493962
0.681201,0.967844
0.938594,0.990625
0.72217,0.933892
0.948391,0.821289
0.580493,0.645128
0.922813,0.881233
0.902337,0.740175
0.945046,0.759274
0.87429,0.757675
0.926244,0.522321
0.602717,0.782901
0.75385,0.972505
0.716012,0.830353
0.962725,0.816331
0.634096,0.981518
0.871676,0.848601
0.847559,0.850198
0.851475,0.863685
0.701274,0.891083
0.835342,0.746825
0.923303,0.852912
0.784745,0.977507
0.367901,0.796168
0.990132,0.976088
0.808653,0.419983
0.968867,0.964177
0.874857,0.930126
0.962473,0.778953
0.780655,0.856231
0.676456,0.972661
0.969081,0.897718
0.141054,0.995443
0.645168,0.926557
0.921193,0.991058
0.562204,0.969741
0.995661,0.975818
0.56591,0.925962
0.927955,0.971733
0.940173,0.986139
0.748743,0.786338
0.777731,0.953776
0.901631,0.981439
0.822266,0.984598
0.585017,0.765099
0.979907,0.82999
0.687368,0.545696
0.940561,0.875732
0.970979,0.67127
0.996264,0.983317
0.813923,0.952017
0.865381,0.982264
0.59715,0.879562
0.902929,0.880677
0.7154,0.634842
0.792783,0.963816
0.922078,0.984411
0.715056,0.994977
0.937286,0.897774
0.97213,0.997048
0.941124,0.858321
0.669936,0.921411
0.994523,0.851675
0.501481,0.762043
0.899656,0.385775
0.965692,0.577238
0.541353,0.986091
0.904303,0.888583
0.927719,0.957197
0.712366,0.718776
0.861951,0.932327
0.645302,0.95118
0.972342,0.730456
0.708637,0.661546
0.782692,0.739628
0.693394,0.837206
0.682239,0.743067
0.87581,0.828388
0.509933,0.5153
0.857713,0.878906
0.751873,0.724309
0.845601,0.975668
0.681348,0.72686
0.957471,0.811731
0.862856,0.91828
0.84502,0.973574
0.909653,0.93514
0.941787,0.91409
0.97725,0.967422
0.790119,0.856314
0.910552,0.666041
0.566934,0.973733
0.933056,0.845459
0.852416,0.904251
0.628508,0.974041
0.423643,0.860673
0.611471,0.708823
0.60376,0.85561
0.961832,0.884209
0.701383,0.914855
0.82806,0.810758
0.885916,0.924343
0.843717,0.860805
0.655792,0.948281
0.828931,0.652394
0.826004,0.991806
0.86069,0.779589
0.762885,0.841734
0.95322,0.763309
0.907528,0.956508
0.499202,0.714188
0.627157,0.723435
0.726565,0.917818
0.766737,0.493432
0.431174,0.992209
0.931738,0.975114
0.656486,0.963937
0.775617,0.897414
0.657485,0.948067
0.938932,0.880098
0.945118,0.775718
0.878531,0.945069
0.94493,0.677152
0.860148,0.922766
0.573261,0.959905
0.441687,0.928398
0.917801,0.585376
0.997528,0.969425
0.525736,0.838246
0.991873,0.889286
0.913609,0.963001
0.882349,0.995299
0.285549,0.98609
0.955451,0.90402
0.756171,0.710507
0.600112,0.598747
0.783865,0.477444
0.565433,0.99394
0.830752,0.538001
0.882367,0.829095
0.644684,0.928116
0.397106,0.787774
0.327803,0.938746
0.864899,0.962252
0.819017,0.830469
0.52127,0.986914
0.833414,0.890252
0.738953,0.838115
0.90388,0.962443
0.910627,0.970743
0.374554,0.978315
0.963834,0.978215
0.965621,0.745579
0.997474,0.718154
0.80791,0.481617
0.440463,0.896593
0.913166,0.904611
0.533307,0.979428
0.511732,0.844504
0.91909,0.879626
0.997312,0.842078
0.779736,0.829667
0.820391,0.676221
0.822431,0.866774
0.33653,0.733675
0.880552,0.74436
0.758834,0.994708
0.713279,0.813036
0.736817,0.983289
0.429706,0.647403
0.580647,0.960967
0.501627,0.923361
0.726965,0.931171
0.961029,0.988256
0.642914,0.827634
0.781357,0.721233
0.902418,0.905298
0.669176,0.652232
0.333331,0.938546
0.991488,0.656206
0.91225,0.891615
0.805863,0.967499
0.83029,0.524696
0.803794,0.995485
0.906604,0.900768
0.874662,0.889261
0.451086,0.864922
0.857881,0.831295
0.932113,0.925742
0.781516,0.810782
0.46306,0.894565
0.814102,0.962913
0.817441,0.551138
0.573551,0.950808
0.582184,0.961298
0.3207,0.854828
0.963493,0.723277
0.442498,0.983063
0.875749,0.780561
0.787131,0.980167
0.855863,0.849021
0.515263,0.960686
0.743343,0.93796
0.9264,0.848463
0.809026,0.758166
0.945785,0.887198
0.990223,0.845148
0.841997,0.984107
0.918219,0.9625
0.790593,0.523375
0.770771,0.885989
0.85696,0.711357
0.796596,0.995754
0.75305,0.981876
0.852934,0.916412
0.86742,0.586854
0.882087,0.792452
0.672164,0.707099
0.853304,0.996122
0.971001,0.826794
0.886506,0.923363
0.360033,0.5695
0.357607,0.988107
0.985002,0.748739
0.800642,0.946559
0.860555,0.861159
0.616221,0.748505
0.544028,0.708535
0.934042,0.881826
0.790411,0.963947
0.984391,0.849666
0.828079,0.863108
0.987763,0.462502
0.532845,0.887083
0.821357,0.483598
0.745686,0.961539
0.779399,0.908235
0.949863,0.839859
0.929431,0.628972
0.775178,0.966145
0.973288,0.852472
0.518002,0.985424
0.84699,0.998067
0.803386,0.849236
0.836086,0.729071
0.982835,0.797193
0.874473,0.995402
0.674584,0.774078
0.817985,0.954713
0.598909,0.964748
0.955616,0.857348
0.827002,0.789157
0.766098,0.96658
0.828326,0.895999
0.74416,0.877882
0.835106,0.894736
0.974931,0.906187
0.989323,0.956469
0.757633,0.979674
0.751706,0.916454
0.965411,0.766254
0.882247,0.549469
0.917175,0.875415
0.790629,0.966284
0.788487,0.941061
0.888842,0.966622
0.527412,0.79695
0.966732,0.701468
0.714808,0.955452
0.476771,0.899842
0.68845,0.857321
0.765843,0.842998
0.691075,0.765594
0.837779,0.786879
0.993995,0.895581
0.755265,0.821765
0.632799,0.694057
0.70279,0.738447
0.944291,0.872258
0.863687,0.891519
0.493789,0.682418
0.691131,0.92588
0.889984,0.896523
0.941149,0.800464
0.703157,0.996976
0.897725,0.951238
0.486399,0.892955
0.897361,0.325533
0.874821,0.801089
0.825222,0.993709
0.901626,0.921108
0.786444,0.99601
0.879174,0.993539
0.939505,0.971918
0.563536,0.827874
0.965648,0.688563
0.84678,0.908204
0.904739,0.298833
0.893824,0.745666
0.835749,0.821279
0.81865,0.862032
0.682934,0.994051
0.697331,0.956493
0.918545,0.897359
0.948441,0.881706
0.660037,0.428735
0.471154,0.584081
0.716361,0.907268
0.960789,0.674077
0.951422,0.675097
0.837042,0.646927
0.650671,0.895127
0.983963,0.97188
0.945141,0.978644
0.964784,0.773346
0.740519,0.850721
0.385975,0.981736
0.543924,0.847513
0.975858,0.935631
0.702195,0.887369
0.582898,0.890456
0.992932,0.801953
0.741381,0.722983
0.76016,0.766603
0.983937,0.722283
0.812994,0.974692
0.979507,0.935588
0.815869,0.969445
0.843846,0.961922
0.947363,0.878466
0.844742,0.911101
0.853681,0.927505
0.769564,0.916542
0.929173,0.508823
0.629892,0.80633
0.889415,0.84108
0.798282,0.866555
0.810935,0.977001
0.557367,0.620209
0.931793,0.583372
0.570669,0.814806
0.423734,0.891261
0.928139,0.925492
0.668276,0.47439
0.953734,0.867254
0.853777,0.801356
0.815704,0.826033
0.812939,0.659636
0.826321,0.813045
0.760641,0.879987
0.948148,0.974407
0.777877,0.904276
0.902355,0.766381
0.610888,0.671121
0.736397,0.89019
0.795196,0.823273
0.823915,0.9722
0.932524,0.656333
0.328596,0.858398
0.922263,0.696779
0.98705,0.825622
0.807405,0.963797
0.504021,0.714383
0.976724,0.941178
0.786194,0.721902
0.910268,0.946186
0.993036,0.716303
0.450647,0.546142
0.955693,0.912555
0.992228,0.703499
0.740946,0.815699
0.672277,0.824439
0.825389,0.781712
0.733346,0.98314
0.762842,0.938188
0.745194,0.985279
0.920843,0.805663
0.69659,0.858098
0.796245,0.975136
0.515139,0.988433
0.796823,0.990884
0.994301,0.873952
0.890325,0.987422
0.974038,0.851805
0.955684,0.954838
0.987154,0.925057
0.782624,0.963777
0.987452,0.564612
0.757593,0.650065
0.890687,0.85782
0.973352,0.698353
0.96678,0.65985
0.770473,0.781114
0.965114,0.913484
0.966183,0.989297
0.964984,0.965425
0.797433,0.531828
0.766095,0.931929
0.973294,0.969135
0.999576,0.923572
0.533464,0.882621
0.860922,0.668143
0.964532,0.980027
0.69532,0.60606
0.899818,0.679404
0.995448,0.799082
0.889013,0.783144
0.889812,0.948912
0.770967,0.956876
0.740955,0.411032
0.790133,0.633914
0.721659,0.926054
0.325985,0.823276
0.968846,0.900522
0.843537,0.875819
0.929653,0.956363
0.838008,0.220955
0.717587,0.803175
0.804465,0.871931
0.91383,0.999715
0.91272,0.980934
0.918886,0.776577
0.592224,0.940152
0.998994,0.694693
0.387019,0.959436
0.5206,0.937294
0.914676,0.863435
0.978451,0.88943
0.772284,0.840647
0.973165,0.832533
0.948423,0.701771
0.975947,0.606434
0.310289,0.352398
0.819279,0.948402
0.646591,0.844629
0.635559,0.9758
0.566663,0.958395
0.684845,0.747059
0.949051,0.981287
0.931255,0.84916
0.560057,0.805352
0.970002,0.830375
0.566132,0.861133
0.79458,0.893825
0.884234,0.918549
0.993919,0.871861
0.592736,0.918203
0.914311,0.687795
0.682941,0.837571
0.986826,0.877727
0.954239,0.955998
0.979106,0.508401
0.998212,0.919432
0.799587,0.484331
0.928265,0.921579
0.790336,0.843184
0.789354,0.885022
0.81921,0.67254
0.931212,0.688644
0.705829,0.91296
0.985,0.988081
0.961948,0.796875
0.855467,0.874616
0.935034,0.89935
0.429913,0.998009
0.585453,0.606175
0.85963,0.916305
0.92796,0.981843
0.947226,0.751969
0.549614,0.82785
0.728785,0.871253
0.27569,0.995084
0.662749,0.888671
0.966916,0.837722
0.891356,0.577222
0.990443,0.885976
0.612725,0.994062
0.9496,0.60861
0.945002,0.789698
0.891244,0.834257
0.991214,0.367073
0.988947,0.903311
0.990249,0.913763
0.996951,0.986476
0.460874,0.802448
0.603882,0.770348
0.49453,0.926512
0.841734,0.995526
0.884619,0.932189
0.818411,0.828295
0.996005,0.813852
0.906799,0.978344
0.442198,0.817651
0.662761,0.917819
0.689382,0.71229
0.770505,0.735752
0.95192,0.984263
0.914288,0.800112
0.891587,0.924128
0.460965,0.960472
0.858908,0.901415
0.822919,0.822915
0.912064,0.899239
0.728619,0.876402
0.809129,0.87912
0.707754,0.76445
0.628726,0.969799
0.420948,0.81083
0.844022,0.907417
0.988988,0.876702
0.977393,0.869444
0.877735,0.890073
0.643001,0.79479
0.757499,0.995649
0.841123,0.978811
0.876054,0.685432
0.798661,0.977714
0.872752,0.983847
0.971729,0.833398
0.653582,0.922555
0.942997,0.995423
0.961447,0.994565
0.658496,0.869748
0.531994,0.949013
0.970902,0.97655
0.767827,0.923037
0.802101,0.98346
0.732027,0.642094
0.523655,0.744124
0.975806,0.828532
0.979679,0.823053
0.528553,0.957443
0.550236,0.880863
0.615999,0.608646
0.810317,0.849318
0.912204,0.859234
0.809813,0.986574
0.719478,0.940369
0.935433,0.731709
0.939446,0.970075
0.701808,0.933314
0.870848,0.678143
0.783323,0.922227
0.522085,0.908893
0.883816,0.884433
0.900161,0.948887
0.971451,0.736731
0.952531,0.893443
0.732548,0.823651
0.750406,0.554348
0.881565,0.861239
0.785343,0.842588
0.673569,0.97656
0.908985,0.727755
0.986387,0.816108
0.92843,0.710053
0.803791,0.886692
0.962851,0.795954
0.902486,0.789963
0.944301,0.886665
0.869146,0.938156
0.485495,0.62839
0.804059,0.748726
0.723127,0.837899
0.243034,0.960225
0.830707,0.848563
0.896166,0.916804
0.906563,0.823101
0.966371,0.996876
0.914259,0.9443
0.982421,0.860445
0.724929,0.644063
0.819713,0.847132
0.641465,0.703948
0.805319,0.834936
0.899259,0.561717
0.969251,0.916821
0.495869,0.935035
0.873399,0.539846
0.638099,0.779769
0.89431,0.774377
0.909339,0.898726
0.597242,0.794336
0.953577,0.903111
0.570064,0.874078
0.703753,0.967989
0.738908,0.864032
0.840723,0.938724
0.900249,0.741147
0.631805,0.757272
0.850534,0.979872
0.750472,0.894694
0.938189,0.994772
0.984072,0.960129
0.928517,0.779655
0.988693,0.820516
0.917116,0.764392
0.882753,0.860113
0.997018,0.941829
0.701062,0.929846
0.906937,0.774303
0.872287,0.426575
0.955896,0.984154
0.581701,0.830743
0.7333,0.898571
0.834598,0.87668
0.85717,0.870749
0.283064,0.913078
0.927577,0.902919
0.907563,0.988258
0.877829,0.944662
0.786429,0.756944
0.745262,0.914794
0.93112,0.942626
0.873024,0.662762
0.964305,0.919807
0.729036,0.832668
0.496239,0.809725
0.972889,0.97412
0.91323,0.989226
0.202665,0.934572
0.78445,0.80138
0.956077,0.827561
0.934267,0.944434
0.585613,0.752791
0.877876,0.97581
0.528716,0.598608
0.964338,0.559187
0.876892,0.975123
0.947604,0.767401
0.930894,0.767368
0.956875,0.584256
0.866449,0.815609
0.893696,0.702431
0.854884,0.916132
0.92503,0.654835
0.891682,0.817119
0.476622,0.917755
0.994243,0.945149
0.914601,0.491016
0.760229,0.679353
0.605142,0.840335
0.898838,0.846524
0.956106,0.857503
0.718553,0.636379
0.752778,0.546828
0.696718,0.933736
0.944549,0.86026
0.325505,0.714033
0.762287,0.882642
0.797915,0.953666
0.828374,0.839523
0.96701,0.590182
0.999462,0.727102
0.811656,0.913152
0.714995,0.905746
0.595281,0.997976
0.74832,0.687118
0.774664,0.82499
0.897891,0.971044
0.968496,0.951807
0.85395,0.73014
0.867489,0.904933
0.73647,0.675142
0.732811,0.957805
0.984049,0.962457
0.838728,0.965216
0.944818,0.704348
0.680412,0.765137
0.939453,0.883067
0.901143,0.956965
0.530159,0.968611
0.876889,0.639773
0.932229,0.69303
0.999136,0.71717
0.882641,0.879047
0.570619,0.8388
0.871266,0.927729
0.947952,0.966194
0.805857,0.849815
0.979919,0.941434
0.918427,0.745662
0.380476,0.865935
0.913006,0.936102
0.844872,0.504156
0.744867,0.859974
